"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
70.0206485217171,1.87012828532397,0.291686228429513,6.41143839869662,1.4415300612689e-10,5.97634337901065e-08,"ST8SIA2"
1196.96961088622,-0.601090764443868,0.0938377061578855,-6.40564213528952,1.49737813087991e-10,6.08118873561433e-08,"MTURN"
8301.4526401588,0.379754799316494,0.0593293342026644,6.40079320659965,1.54571807822818e-10,6.15195795134814e-08,"WSB2"
1768.90013838877,3.03230071509832,0.475155900964725,6.38169642625029,1.75136888053479e-10,6.46787379093061e-08,"CDH6"
284.934947014098,2.44539799441603,0.383017726698674,6.38455565880339,1.71895854633078e-10,6.46787379093061e-08,"EFNB2"
156.667129945104,0.539172223901739,0.0844916035941939,6.38137046719266,1.75510143070479e-10,6.46787379093061e-08,"KIF23-AS1"
428.72755282529,1.14509597583822,0.179328104900573,6.3854797131387,1.70860994718326e-10,6.46787379093061e-08,"PLCB4"
11.5757406341808,3.58964354115633,0.563772283917685,6.36718697168243,1.92526432030538e-10,6.96595635892312e-08,"GPR37"
133.622407245967,3.72454342642257,0.585259795897173,6.36391471365813,1.9667537512141e-10,6.98899993735011e-08,"FOXE1"
211.064371605986,-3.64994951015997,0.576743712552704,-6.3285466849826,2.47480984188819e-10,8.64012558834648e-08,"SMOC1"
60.0888535544546,1.52059970818145,0.241323191287745,6.30109232381378,2.95555270754287e-10,1.01406032551902e-07,"KIF17"
1300.46072958804,-0.256795473857978,0.0407960484106595,-6.2946163626691,3.08161037849864e-10,1.02471224825735e-07,"IFT80"
483.092373764392,0.606872114116114,0.096417435871148,6.29421544591931,3.08958466811262e-10,1.02471224825735e-07,"ULBP2"
1781.82061802893,-0.803453676924648,0.128047858998317,-6.27463577454433,3.50453697936679e-10,1.11447452207381e-07,"ARRDC3"
99.5156212114393,1.80939585915313,0.288414881984674,6.27358701708493,3.52823592415326e-10,1.11447452207381e-07,"GIPC3"
4112.2757381559,0.725357295866212,0.115604662138604,6.27446404364338,3.50840694174998e-10,1.11447452207381e-07,"MYLK"
677.60624890103,1.1427811490023,0.182270695172236,6.26969216265088,3.61762589924377e-10,1.12485555304611e-07,"NEDD9"
9107.72205910435,-0.658938008892674,0.105452871496074,-6.24864927378677,4.14017423019412e-10,1.24456300774147e-07,"FAM20C"
2775.2691208373,0.561276712885983,0.089850689301271,6.2467713631446,4.19023726224516e-10,1.24456300774147e-07,"PPP1R13L"
249.517972113765,0.591739909858706,0.0946924963348251,6.24906864601352,4.12907423892588e-10,1.24456300774147e-07,"TBXA2R"
833.452190783395,-0.993277166543973,0.159268781456925,-6.23648374438406,4.47515793707296e-10,1.30964180805518e-07,"TNFRSF19"
289850.546775853,0.338754496755825,0.0544219571969667,6.2245923190485,4.82809787457652e-10,1.39245141600105e-07,"ACTB"
43.9577193477474,1.49097565923866,0.240078108122085,6.21037740967396,5.28574982044382e-10,1.50266316324046e-07,"CELSR1"
472.406500164937,-0.804608454250076,0.130066146138939,-6.18614818794263,6.16520553907829e-10,1.72799422855856e-07,"PKDCC"
3874.5713884954,0.319171641856814,0.051645694725928,6.18002417337176,6.40917870734951e-10,1.77142578161466e-07,"CTPS1"
2552.74234888343,0.858684316554928,0.139086430511212,6.17374616200038,6.66905836635416e-10,1.81800358206093e-07,"FADS2"
228.414024094311,-1.08884529072196,0.176896766859505,-6.15525829020235,7.4955233611136e-10,2.01568803900217e-07,"SLC2A5"
1415.77460293593,-0.576633238125657,0.0937560009430612,-6.15036085504384,7.73068549868837e-10,2.02421896610393e-07,"BCL3"
129.262357274964,1.84924586595576,0.300653541464643,6.15075364470049,7.71156231247156e-10,2.02421896610393e-07,"PCDH1"
84.2899695779136,-2.09657524707162,0.341169410315091,-6.14526151431719,7.9831875883774e-10,2.06318744167156e-07,"WNT11"
5024.2011179336,-2.51346288310519,0.409427203632299,-6.1389738170952,8.30562539404663e-10,2.11899929925036e-07,"MASP1"
2218.89101616543,-0.582454983154113,0.0951126244529557,-6.12384514152698,9.13436783152642e-10,2.30093569427058e-07,"AHRR"
344.134145702779,-1.55225979631816,0.253915249264108,-6.11329883028643,9.75923744685412e-10,2.42761031490496e-07,"EPSTI1"
2947.64439995064,-0.391864411616034,0.0642498407196128,-6.09907211017278,1.06685937214633e-09,2.612448277919e-07,"SLC44A1"
1870.73168725863,0.771919473222786,0.126593239023883,6.09763585460639,1.07648622507215e-09,2.612448277919e-07,"STARD4"
497.373762572377,-2.14244876320348,0.352173380231026,-6.08350569199192,1.17582741411543e-09,2.81915247480686e-07,"ACKR3"
